id,created_at,updated_at,name,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id
3349,2021-08-17T16:02:41Z,2023-10-06T21:46:09Z,HBRE Chu Prong Wind Power Farm Project,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,147519,2021-10-29,2026-10-28,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11328
3348,2021-08-17T13:11:35Z,2025-12-29T09:10:10Z,Congo (DRC) Improved Cook Stoves VPA 003– Ngaliema,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,50199,2021-04-28,2031-04-27,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Small Scale,11327
3347,2021-08-17T13:04:36Z,2025-12-29T09:10:10Z,GS11324 - VPA002 - Congo (DRC) Improved Cook Stoves-Kinshasa,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,27884,2021-03-01,2026-02-28,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Small Scale,11326
3346,2021-08-17T12:57:47Z,2025-12-29T09:10:10Z,Congo (DRC) Improved Cook Stoves VPA 001– Limete,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,30801,2020-12-01,2025-11-30,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Small Scale,11325
3345,2021-08-17T12:47:26Z,2024-12-04T12:54:13Z,Congo (DRC) Improved Cook Stoves Programme,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,60000,2020-12-01,2025-11-30,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Energy Efficiency - Domestic,Small Scale,11324
3344,2021-08-16T10:58:40Z,2026-09-22T07:27:54Z,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-14,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,24010,2025-01-01,2029-12-31,,Energy Efficiency - Domestic,Small Scale,11323
3343,2021-08-16T10:58:35Z,2026-02-03T20:54:26Z,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-13,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,11594,2022-11-01,2027-10-31,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Small Scale,11322
3342,2021-08-15T19:01:12Z,2025-12-24T13:47:33Z,UpEnergy-Social and Climate Impact Programme- Safe Water VPA-12,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,31854,2023-08-01,2028-07-31,,Energy Efficiency - Domestic,Small Scale,11321
3341,2021-08-15T18:57:45Z,2026-09-01T08:27:51Z,UpEnergy-Social and Climate Impact Programme- Safe Water VPA-11,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,488,2021-10-01,2026-09-30,,Energy Efficiency - Domestic,Small Scale,11320
3340,2021-08-13T15:07:55Z,2026-05-21T09:42:30Z,Enkima stoves ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41749,2022-03-21,2027-03-20,,Energy Efficiency - Domestic,Small Scale,11319
3339,2021-08-13T14:46:52Z,2025-03-19T07:09:03Z,Dong Hai 1 Wind Power Project – Phase 2,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,173437,2021-10-01,2027-09-30,ACM0002 Grid-connected electricity generation from renewable sources,Other,Large Scale,11318
3338,2021-08-13T09:20:29Z,2025-12-09T08:04:36Z,Ca Mau 1B Wind Power Project,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,246501,2025-01-01,2029-12-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11317
3337,2021-08-13T09:12:14Z,2025-12-01T10:00:45Z,Ca Mau 1A Wind Power Project,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,244070,2025-01-01,2029-12-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11316
3335,2021-08-09T11:07:14Z,2026-09-08T14:38:59Z, Hoa Binh 2 Wind Power Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,143848,2021-10-29,2026-10-28,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11314
3334,2021-08-05T07:45:09Z,2026-01-09T00:02:10Z,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA008,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,37982,2021-03-03,2026-03-02,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11313
3333,2021-08-05T07:40:47Z,2026-01-09T00:02:10Z,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA007,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,37982,2021-02-06,2026-02-05,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11312
3332,2021-08-05T07:37:53Z,2026-01-09T00:02:09Z,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA006,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,37982,2021-01-12,2026-01-11,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11311
3331,2021-08-05T07:35:17Z,2026-01-09T00:02:09Z,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA005,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,37982,2020-12-03,2025-12-02,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11310
3330,2021-08-05T07:26:59Z,2026-01-09T00:02:08Z,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA004,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,37982,2020-10-27,2025-10-26,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,11309
3329,2021-08-03T09:52:35Z,2026-03-25T10:50:37Z,Healthy cooking initiative for Tea Estate Workers of Nepal ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9697,2021-09-01,2026-09-01,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Energy Efficiency - Domestic,Micro Scale,11308
3328,2021-07-31T11:08:32Z,2025-12-31T11:35:04Z,Sapphire 49.5MW Wind Farm Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,78196,2015-11-22,2025-11-21,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11307
3327,2021-07-30T14:34:54Z,2026-09-10T22:20:10Z,Improved Cookstove  Programme - Nigeria - VPA 48,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,274420,2021-11-01,2026-10-31,,Energy Efficiency - Domestic,Small Scale,11306
3326,2021-07-30T08:57:40Z,2026-08-20T04:57:49Z,Safe Water Programme – Kenya – VPA 47,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11305
3325,2021-07-30T08:56:35Z,2026-08-20T04:57:49Z, Safe Water Programme – Kenya – VPA 46,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11304
3324,2021-07-30T08:55:10Z,2026-08-20T04:57:51Z,Safe Water Programme – Kenya – VPA 45,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11303
3323,2021-07-30T08:54:07Z,2026-08-20T04:57:51Z,Safe Water Programme – Kenya – VPA 44,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11302
3322,2021-07-30T08:52:53Z,2026-08-20T04:57:51Z,Safe Water Programme – Kenya – VPA 43,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11301
3321,2021-07-30T08:51:29Z,2026-08-20T04:57:50Z,Safe Water Programme – Kenya – VPA 42,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11300
3320,2021-07-30T08:49:06Z,2026-08-20T04:57:50Z,Safe Water Programme – Kenya – VPA 41,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11299
3319,2021-07-30T08:45:16Z,2026-08-20T04:57:50Z,Safe Water Programme – Kenya – VPA 40,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11298
3318,2021-07-30T08:43:26Z,2026-08-20T04:57:50Z, Safe Water Programme – Kenya – VPA 39,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11297
3317,2021-07-30T08:41:01Z,2026-08-20T04:57:50Z,Safe Water Programme – Kenya – VPA 38,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11296
3316,2021-07-30T08:39:45Z,2026-08-20T04:57:50Z,Safe Water Programme – Kenya – VPA 37,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11295
3315,2021-07-30T08:37:30Z,2026-08-20T04:57:50Z,Safe Water Programme – Kenya – VPA 36,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11294
3314,2021-07-30T08:35:37Z,2026-08-20T04:57:49Z,Safe Water Programme – Kenya – VPA 35,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11293
3313,2021-07-30T08:33:37Z,2026-08-20T04:57:49Z,Safe Water Programme – Kenya – VPA 34,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11292
3312,2021-07-30T08:32:06Z,2026-08-20T04:57:49Z,Safe Water Programme – Kenya – VPA 33,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11291
3311,2021-07-30T08:31:00Z,2026-08-20T04:57:49Z, Safe Water Programme – Kenya – VPA 32,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11290
3310,2021-07-30T08:30:07Z,2026-08-20T04:57:49Z,Safe Water Programme – Kenya – VPA 31,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,54811,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11289
3309,2021-07-30T08:27:34Z,2026-08-26T16:38:37Z,Safe Water Programme – Nigeria – VPA 30 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11288
3308,2021-07-30T08:25:42Z,2026-08-26T14:37:52Z,Safe Water Programme – Nigeria – VPA 29 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11287
3307,2021-07-30T08:24:35Z,2026-08-26T16:38:37Z,Safe Water Programme – Nigeria – VPA 28 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11286
3306,2021-07-30T08:23:25Z,2026-08-26T16:38:37Z,Safe Water Programme – Nigeria – VPA 27 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11285
3305,2021-07-30T08:22:23Z,2026-08-26T16:38:37Z,Safe Water Programme – Nigeria – VPA 26 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11284
3304,2021-07-30T08:20:51Z,2026-08-26T16:38:37Z,Safe Water Programme – Nigeria – VPA 25 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11283
3303,2021-07-30T08:19:13Z,2026-08-26T16:38:36Z,Safe Water Programme – Nigeria – VPA 24 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11282
3302,2021-07-30T08:17:51Z,2026-08-26T16:38:36Z,Safe Water Programme – Nigeria – VPA 23 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11281
3301,2021-07-30T07:59:43Z,2026-08-26T14:37:51Z,Safe Water Programme – Nigeria – VPA 22,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,,Energy Efficiency - Domestic,Small Scale,11280
3300,2021-07-30T07:58:06Z,2026-08-26T16:38:41Z,Safe Water Programme – Nigeria – VPA 21,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,,Energy Efficiency - Domestic,Small Scale,11279
3299,2021-07-30T07:57:01Z,2026-08-26T14:37:51Z,Safe Water Programme – Nigeria – VPA 20 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11278
3298,2021-07-30T07:52:48Z,2026-08-26T16:38:36Z,Safe Water Programme – Nigeria – VPA 19 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11277
3297,2021-07-30T07:51:21Z,2026-08-26T16:38:36Z,Safe Water Programme – Nigeria – VPA 18 ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11276
3296,2021-07-30T07:50:14Z,2026-08-26T14:37:51Z, Safe Water Programme – Nigeria – VPA 17,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11275
3295,2021-07-30T07:49:10Z,2026-08-26T14:37:51Z,Safe Water Programme – Nigeria – VPA 16,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11274
3294,2021-07-30T07:47:26Z,2026-08-26T14:37:51Z, Safe Water Programme – Nigeria – VPA 15,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11273
3293,2021-07-30T07:46:05Z,2026-08-26T14:37:51Z, Safe Water Programme – Nigeria – VPA 14,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11272
3292,2021-07-30T07:44:55Z,2026-08-26T14:37:51Z,Safe Water Programme – Nigeria – VPA 13,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11271
3291,2021-07-30T07:43:27Z,2026-08-26T14:37:51Z, Safe Water Programme – Nigeria – VPA 12,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11270
3290,2021-07-30T07:41:52Z,2026-08-26T14:37:50Z,Safe Water Programme – Nigeria – VPA 11,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11269
3289,2021-07-30T07:40:45Z,2026-08-26T14:37:50Z,Safe Water Programme – Nigeria – VPA 10,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11268
3288,2021-07-30T07:38:53Z,2026-08-26T14:37:50Z,Safe Water Programme – Nigeria – VPA 09,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11267
3287,2021-07-30T07:37:21Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 08,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11266
3286,2021-07-30T07:35:58Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 07,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11265
3285,2021-07-30T07:34:41Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 06,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11264
3284,2021-07-30T07:32:44Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 05,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11263
3283,2021-07-30T07:30:56Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 04,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11262
3282,2021-07-30T07:29:22Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 03,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11261
3281,2021-07-30T07:27:02Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 02,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,59312,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11260
3280,2021-07-30T07:25:14Z,2026-08-26T14:37:49Z,Safe Water Programme – Nigeria – VPA 01,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,59312,2021-01-01,2025-12-31,,Energy Efficiency - Domestic,Small Scale,11259
3277,2021-07-27T09:31:56Z,2025-11-11T07:55:59Z,Changdao Geothermal Central Heating System,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,382547,2020-11-15,2025-11-14,AM0072 Fossil Fuel Displacement by Geothermal Resources for Space Heating,Geothermal,Large Scale,11256
3276,2021-07-27T07:45:28Z,2025-12-13T14:44:31Z,Muyuan Nanyang Swine Farm Animal Waste Management System GHG Mitigation Project ,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,478780,2020-11-01,2035-10-31,ACM0010 GHG emission reductions from manure management systems,Biogas - Electricity,Large Scale,11255
3274,2021-07-15T14:16:01Z,2026-05-20T13:00:07Z,Clean Cooking and Safe Water Supply in Africa by EcoAct ,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,0,2022-03-21,2027-03-20,,Energy Efficiency - Domestic,Large Scale,11253
3273,2021-07-09T09:15:34Z,2022-01-28T13:43:40Z,Renewable Power Generation on Mafia Island,LISTED,Gold Standard for the Global Goals,9432,2021-09-01,2026-08-31,AMS-I.F. Renewable electricity generation for captive use and mini-grid,Biogas - Electricity,Small Scale,11252
3272,2021-07-08T18:47:51Z,2026-09-10T09:55:24Z,Thai Hoa Wind Power Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,214728,2021-10-31,2026-10-30,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,11251
3271,2021-07-07T11:46:14Z,2025-05-09T15:19:09Z,GS1247 VPA 315 GivePower Haiti Solar Water Farms,LISTED,Gold Standard for the Global Goals,10000,2023-05-02,2028-05-02,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro Scale,11250
